date,district,market,commodity_slug,variety,grade,min_price,max_price,modal_price,unit,source,fetched_at
2021-08-11,Kasargod,Kasargod Market,copra,Other,FAQ,10500,11000,10800,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-11,Kannur,Kuthuparambu Market,copra,Other,FAQ,10000,11500,11000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-11,Kasargod,Manjeswaram Market,copra,Copra,FAQ,10000,10100,10050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-11,Kasargod,Neeleswaram Market,copra,Other,FAQ,9400,9600,9500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-11,Kannur,Payyannur Market,copra,Other,FAQ,9900,10100,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-11,Kannur,Taliparamba Market,copra,Copra,FAQ,9500,10200,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-12,Kasargod,Kanjangadu Market,copra,Other,FAQ,10000,10500,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-12,Kasargod,Kasargod Market,copra,Other,FAQ,10500,11000,10800,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-12,Kasargod,Manjeswaram Market,copra,Copra,FAQ,11000,11100,11050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-12,Kasargod,Neeleswaram Market,copra,Other,FAQ,9000,10000,9500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-12,Kannur,Payyannur Market,copra,Other,FAQ,9900,10100,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-13,Kasargod,Kanjangadu Market,copra,Other,FAQ,10000,10600,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-13,Kasargod,Kasargod Market,copra,Other,FAQ,10500,11000,10800,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-13,Kannur,Kuthuparambu Market,copra,Other,FAQ,10000,11500,11000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-13,Kasargod,Manjeswaram Market,copra,Copra,FAQ,11000,11100,11050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-13,Kasargod,Neeleswaram Market,copra,Other,FAQ,9400,9600,9500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-13,Kannur,Payyannur Market,copra,Other,FAQ,9800,10000,9900,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-13,Kannur,Taliparamba Market,copra,Copra,FAQ,9500,10400,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-14,Kasargod,Kanjangadu Market,copra,Other,FAQ,10000,10500,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-14,Kasargod,Kasargod Market,copra,Other,FAQ,10500,11000,10800,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-14,Kasargod,Manjeswaram Market,copra,Copra,FAQ,11000,11100,11050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-14,Kannur,Payyannur Market,copra,Other,FAQ,9900,10100,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-14,Kannur,Taliparamba Market,copra,Copra,FAQ,9500,10300,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-15,Kasargod,Kanjangadu Market,copra,Other,FAQ,10000,10600,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-15,Kasargod,Manjeswaram Market,copra,Copra,FAQ,11000,11100,11050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-16,Kasargod,Kanjangadu Market,copra,Other,FAQ,10000,10500,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-16,Kasargod,Kasargod Market,copra,Other,FAQ,10500,11000,10800,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-16,Kasargod,Manjeswaram Market,copra,Copra,FAQ,11000,11100,11050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-16,Kasargod,Neeleswaram Market,copra,Other,FAQ,8500,9500,9000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-16,Kannur,Payyannur Market,copra,Other,FAQ,9800,10000,9900,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-16,Kannur,Taliparamba Market,copra,Copra,FAQ,9500,10400,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-17,Kasargod,Kanjangadu Market,copra,Other,FAQ,10000,10600,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-17,Kasargod,Kasargod Market,copra,Other,FAQ,10500,11000,10800,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-17,Kasargod,Manjeswaram Market,copra,Copra,FAQ,11000,11100,11050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-17,Kasargod,Neeleswaram Market,copra,Other,FAQ,9400,9600,9500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-17,Kannur,Payyannur Market,copra,Other,FAQ,9900,10100,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-17,Kannur,Taliparamba Market,copra,Copra,FAQ,9500,10400,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-18,Kasargod,Kanjangadu Market,copra,Other,FAQ,10000,10500,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-18,Kasargod,Kasargod Market,copra,Other,FAQ,10500,11000,10800,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-18,Kasargod,Manjeswaram Market,copra,Copra,FAQ,11000,11100,11050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-18,Kasargod,Neeleswaram Market,copra,Other,FAQ,9000,10000,9500,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-18,Kannur,Payyannur Market,copra,Other,FAQ,9900,10100,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-18,Kannur,Taliparamba Market,copra,Copra,FAQ,9500,10500,10000,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-19,Kasargod,Kanjangadu Market,copra,Other,FAQ,10000,10500,10200,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-19,Kasargod,Kasargod Market,copra,Other,FAQ,10500,11000,10800,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-19,Kasargod,Manjeswaram Market,copra,Copra,FAQ,11000,11100,11050,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
2021-08-19,Kasargod,Neeleswaram Market,copra,Other,FAQ,9200,9400,9300,Rs/quintal,agmarknet,2026-07-09T00:00:00+00:00
